ID_Ejecutivo,ID_Último_Jefe,Sexo,Fuga,Negocio,Edad,MesesServicio,NoSupervisores,Máx.MesesSup,Min.MesesSup,CumpliProm,SalarioFijoProm,SalarioVarMandProm,SalarioVarVolProm,SalarioTotalProm,ProporSalarioFijoProm,PropMesesBajoSalProm,PropMesesBajoCumpliProm,PropMesesNoCumple,SalarioFijoPromJefe,SalarioVarMandPromJefe,SalarioVarVolPromJefe,SalarioTotalPromJefe,ProporSalarioFijoPromJefe,TotalEjecuJefe,PromPropMesesNoCumpleEjecJefe,CumpliPromEjecutJefe,PropEjecuFugadosJefe
88914155,94801133,,SI,Voluntario,,3,1,3,3,0.5,342222,0,427247,769469,0.65,0.67,0.67,0,1447558,0,1199943,2647501,0.64,12,0.42,0.4,0.5
88955366,129731656,F,NO,Voluntario,53,11,2,7,4,0.32,332733,0,492084,824818,0.57,0.64,0.45,0.18,1547755,0,391738,1939494,0.81,7,0.57,0.28,0.29
89017491,112352481,,NO,Mandatorio,,8,1,8,8,1.75,356461,985475,78750,1420686,0.58,0.5,0.5,0,1435721,1518841,0,2954563,0.58,15,0.15,1.15,0.4
89186404,162505491,,SI,Voluntario,,3,2,2,1,0.23,342222,0,0,342222,1,0.33,0.67,0,1319585,0,683768,2003353,0.76,17,0.36,0.38,0.59
89226325,109250430,,SI,Mandatorio,,5,1,5,5,0,295940,0,0,295940,1,0.2,0,1,1265516,1386339,7143,2658998,0.55,23,0.39,0.63,0.7
89441994,132327556,F,NO,Voluntario,48,16,3,10,1,0.5,334328,0,565128,899455,0.49,0.56,0.56,0.13,1608680,0,977425,2586105,0.67,10,0.67,0.42,0.2
89551935,141289152,F,SI,Voluntario,43,9,3,6,1,0.06,685298,0,516906,1202204,0.61,0.67,0.78,0.78,1621128,0,304340,1925468,0.85,6,1,0.48,0.5
89575680,109588431,M,SI,Voluntario,41,3,1,3,3,0.5,159445,0,212959,372403,0.67,0.67,0.67,0.33,1474853,0,1361914,2836767,0.6,18,0.45,0.42,0.61
89619211,013551439K,,NO,Mandatorio,,8,1,8,8,1.33,358031,1489026,95000,1942057,0.56,0.5,0.38,0,1189709,2018462,0,3208171,0.44,39,0.16,0.69,0.59
89666384,132064490,M,NO,Mandatorio,56,16,2,12,4,0.79,370001,880063,19018,1269082,0.5,0.56,0.56,0.25,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
89689694,112352481,M,SI,Mandatorio,56,9,2,8,1,1.13,356041,955791,106846,1418679,0.34,0.56,0.44,0,1435721,1518841,0,2954563,0.58,15,0.15,1.15,0.4
89837162,011834846K,M,NO,Mandatorio,57,12,2,9,3,1.74,366639,1554666,24595,1945900,0.43,0.33,0.5,0,1248909,1541468,0,2790377,0.55,21,0.25,0.77,0.57
89889936,130116221,F,NO,Mandatorio,55,24,1,24,24,0.83,334312,1233785,41291,1609388,0.32,0.46,0.54,0.17,1340258,2084978,0,3425235,0.45,21,0.38,0.63,0.62
90050869,012852066K,,SI,Mandatorio,,9,3,6,1,0.58,299884,349900,22190,671975,0.5,0.56,0.67,0.11,1398546,1782728,0,3181274,0.54,22,0.26,0.9,0.45
90201220,013551439K,,SI,Mandatorio,,8,1,8,8,0.54,340374,284441,25624,650439,0.75,0.75,0.63,0.25,1189709,2018462,0,3208171,0.44,39,0.16,0.69,0.59
009026964K,85196677,F,NO,Voluntario,43,22,2,19,3,0.68,422536,0,660418,1082954,0.47,0.59,0.68,0.59,1300183,0,727241,2027424,0.66,9,0.77,0.29,0.56
009026978K,118897102,M,SI,Voluntario,54,13,2,9,4,0.41,300632,0,352206,652838,0.57,0.77,0.69,0.46,1373955,0,1204337,2578292,0.63,23,0.36,0.44,0.52
90319701,138516571,,NO,Voluntario,,2,1,2,2,0.63,350000,0,804176,1154176,0.32,0.5,0.5,0.5,1504200,0,1225000,2729200,0.56,8,0.25,0.42,0
90351532,156398306,,SI,Voluntario,,4,2,2,2,0.19,350000,0,44214,394214,0.92,0.75,0.5,0.5,1502674,0,1161755,2664430,0.63,5,0.54,0.47,0.6
90394517,133072551,,SI,Voluntario,,3,1,3,3,0.01,322778,0,3967,326745,0.99,0.33,0.67,1,895507,0,1986818,2882324,0.34,10,0.36,0.56,0.9
90501208,162505491,,NO,Voluntario,,4,1,4,4,0.42,341250,0,944042,1285292,0.38,0.5,0.25,0.25,1319585,0,683768,2003353,0.76,17,0.36,0.38,0.59
90715453,008536233K,,SI,Mandatorio,,4,1,4,4,0,283907,0,0,283907,1,0.5,0,1,542361,421776,0,964136,0.57,3,0.44,0.35,1
90780387,106725713,,SI,Voluntario,,15,2,11,4,0.93,367709,0,3757969,4125679,0.2,0.53,0.47,0.2,1643243,0,784161,2427404,0.72,11,0.38,0.74,0.73
90981358,134844604,M,NO,Mandatorio,56,16,1,16,16,2.26,493060,2268056,94560,2855676,0.36,0.38,0.56,0,1245460,1567982,0,2813441,0.52,17,0.13,0.87,0.18
91050080,143103064,F,NO,Mandatorio,55,16,1,16,16,0.71,373926,403702,13523,791151,0.56,0.31,0.5,0.06,1326378,1018314,0,2344692,0.62,11,0.08,0.96,0.18
91174898,123615921,,SI,Mandatorio,,6,2,5,1,0.4,271567,134800,31273,437640,0.62,0.33,0.67,0.17,1390748,1411401,0,2802148,0.57,12,0.06,0.86,0.42
91250594,128896406,F,NO,Voluntario,52,15,1,15,15,1.17,447478,0,2727653,3175131,0.24,0.47,0.6,0.07,1503739,0,1367709,2871448,0.64,26,0.43,0.47,0.62
91293889,137343282,,NO,Mandatorio,,8,1,8,8,1.99,358031,1146086,93125,1597243,0.57,0.63,0.38,0,1216479,1522178,0,2738657,0.49,27,0.22,0.9,0.44
009142892K,123053729,M,NO,Mandatorio,61,12,1,12,12,1.29,367663,1172328,50815,1590805,0.45,0.42,0.5,0,1438363,2290055,17434,3745852,0.49,21,0.11,1.1,0.48
91512831,012852066K,F,NO,Mandatorio,54,16,1,16,16,0.95,238778,1408943,29192,1676914,0.32,0.5,0.44,0.44,1398546,1782728,0,3181274,0.54,22,0.26,0.9,0.45
91550148,158698382,F,SI,Mandatorio,56,6,2,5,1,0.89,285603,502419,29328,817350,0.42,0.5,0.5,0.17,1403700,1368065,0,2771764,0.57,9,0.11,0.89,0.44
91929996,81120714,,SI,Mandatorio,,6,2,5,1,0.88,279554,338296,1078,618928,0.45,0.33,0.33,0.33,810767,2886690,0,3697457,0.23,20,0.06,0.91,0.55
91943441,104394256,,SI,Voluntario,,6,1,6,6,0.24,328611,0,215752,544363,0.72,0.67,0.5,0.33,1367068,0,746661,2113728,0.65,6,0.45,0.27,0.83
91992566,107387382,F,NO,Mandatorio,57,20,1,20,20,1.08,370177,1239052,61077,1670307,0.36,0.55,0.5,0,1303667,949322,0,2252989,0.65,15,0.28,0.78,0.4
92093492,89666937,M,SI,Voluntario,56,8,1,8,8,0.33,330512,0,478424,808936,0.51,0.75,0.5,0.25,1428688,0,1661724,3090411,0.58,22,0.29,0.54,0.73
92111652,128896406,F,NO,Voluntario,57,12,1,12,12,1.13,467088,0,1616258,2083345,0.37,0.75,0.58,0.08,1503739,0,1367709,2871448,0.64,26,0.43,0.47,0.62
92114473,130491502,,SI,Voluntario,,8,2,6,2,0.29,249869,0,1011152,1261021,0.54,0.63,0.88,0.5,1313879,0,1384467,2698346,0.57,16,0.42,0.34,0.75
92552160,116106698,F,NO,Mandatorio,46,12,3,8,2,0.8,358124,305428,7307,670860,0.65,0.42,0.5,0,1513161,922171,0,2435332,0.68,19,0.21,0.75,0.47
92563723,118347730,,SI,Voluntario,,1,1,1,1,0,291666,0,0,291666,1,0,0,1,1355931,0,813538,2169469,0.68,20,0.43,0.33,0.8
92596923,012852066K,F,NO,Mandatorio,52,20,3,11,3,1.43,379616,2747673,122540,3249828,0.28,0.4,0.5,0,1398546,1782728,0,3181274,0.54,22,0.26,0.9,0.45
92657477,162673238,F,NO,Mandatorio,50,16,1,16,16,1.14,371146,1042064,34027,1447236,0.43,0.31,0.5,0,1438331,949964,0,2388295,0.62,9,0.55,0.71,0.56
009273692K,94801788,F,SI,Voluntario,57,13,2,11,2,0.89,304680,0,1175700,1480380,0.3,0.54,0.46,0.15,1422885,0,1141700,2564584,0.63,14,0.63,0.31,0.86
92755614,014381629K,,SI,Mandatorio,,5,1,5,5,0.67,283913,230974,28000,542886,0.81,0.8,0.2,0,1269631,2380856,91363,3741850,0.39,14,0.28,0.58,0.57
92904822,133072551,,SI,Voluntario,,3,1,3,3,0,252778,0,362833,615611,0.71,0.67,0.67,1,895507,0,1986818,2882324,0.34,10,0.36,0.56,0.9
92922499,106912122,M,NO,Mandatorio,54,12,1,12,12,0.87,360172,723637,53824,1137632,0.51,0.5,0.42,0.08,1408105,722679,0,2130784,0.73,15,0.21,0.96,0.2
92945278,135086002,M,NO,Mandatorio,57,24,1,24,24,1.36,371219,2016050,66651,2453919,0.29,0.42,0.46,0.04,1413067,1806806,0,3219873,0.53,17,0.11,1.07,0.35
93226119,116070170,F,NO,Voluntario,56,26,4,15,1,0.12,354424,0,185679,540103,0.79,0.58,0.92,0.92,875704,0,866130,1741834,0.55,25,0.75,0.25,0.4
93327454,143103064,M,NO,Mandatorio,56,12,1,12,12,1.39,367663,1034322,86919,1488903,0.47,0.58,0.42,0,1326378,1018314,0,2344692,0.62,11,0.08,0.96,0.18
93399374,121524422,F,NO,Mandatorio,56,13,1,13,13,0.9,314657,781166,78320,1174144,0.57,0.54,0.54,0.15,1213041,1625177,0,2838218,0.51,17,0.32,0.84,0.41
93405412,140164941,F,NO,Mandatorio,54,19,1,19,19,0.82,298310,1261645,68503,1628459,0.3,0.58,0.53,0.26,1520519,3408821,0,4929340,0.39,16,0.08,1.29,0.19
93440102,137343282,F,NO,Mandatorio,54,24,3,14,3,0.96,370626,1506743,84932,1962302,0.32,0.54,0.54,0.08,1216479,1522178,0,2738657,0.49,27,0.22,0.9,0.44
93549082,132064490,F,NO,Mandatorio,54,16,4,6,2,1.08,324921,1004168,34319,1363408,0.46,0.56,0.38,0.19,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
93614380,162505491,F,SI,Voluntario,53,8,1,8,8,0.35,328125,0,267735,595860,0.76,0.75,0.63,0.25,1319585,0,683768,2003353,0.76,17,0.36,0.38,0.59
93816102,134852852,,SI,Voluntario,,1,1,1,1,,450000,0,0,450000,1,0,0,1,1097778,0,1505833,2603611,0.56,7,0.43,0.22,0.86
93820649,132954186,,NO,Mandatorio,,8,1,8,8,1.3,356461,831925,15000,1203386,0.59,0.5,0.38,0,1373320,1534267,30096,2937684,0.53,27,0.2,1.06,0.56
93843886,139238249,M,NO,Voluntario,54,25,1,25,25,0.47,578319,0,590826,1169145,0.56,0.68,0.68,0.44,1467571,0,1393354,2860924,0.58,12,0.5,0.47,0.42
93873416,89666937,F,NO,Voluntario,46,21,1,21,21,0.9,435835,0,1691330,2127165,0.33,0.76,0.76,0.14,1428688,0,1661724,3090411,0.58,22,0.29,0.54,0.73
93889711,162505491,,NO,Voluntario,,1,1,1,1,0.99,116666,0,0,116666,1,0,0,0,1319585,0,683768,2003353,0.76,17,0.36,0.38,0.59
94033381,128866914,F,NO,Voluntario,42,21,3,12,4,0.31,436917,0,318267,755184,0.7,0.71,0.76,0.76,1501064,0,1346390,2847454,0.59,10,0.28,0.62,0.2
94244587,89666937,,NO,Voluntario,,3,1,3,3,0.77,700000,0,1370167,2070167,0.46,0.33,0.67,0,1428688,0,1661724,3090411,0.58,22,0.29,0.54,0.73
94361672,106725713,,SI,Voluntario,,7,2,4,3,0.95,306408,0,1349316,1655725,0.28,0.43,0.71,0.14,1643243,0,784161,2427404,0.72,11,0.38,0.74,0.73
94402271,137343282,F,NO,Mandatorio,56,25,1,25,25,0.76,381021,729939,71954,1182913,0.43,0.44,0.52,0.04,1216479,1522178,0,2738657,0.49,27,0.22,0.9,0.44
94493625,109588431,,SI,Voluntario,,7,2,4,3,0,303531,0,213142,516673,0.64,0.57,0,1,1474853,0,1361914,2836767,0.6,18,0.45,0.42,0.61
009459751K,013745498K,M,NO,Mandatorio,55,24,3,16,1,0.77,243094,1207349,57815,1508258,0.31,0.58,0.54,0.33,2004753,1690036,0,3694789,0.59,20,0.21,0.59,0.45
94692555,013494241K,F,SI,Mandatorio,50,4,1,4,4,0.06,236733,22196,132,259061,0.95,0.5,0.75,0.75,1298870,1035836,0,2334706,0.64,18,0.32,0.77,0.67
94726468,013551439K,M,NO,Mandatorio,55,10,1,10,10,1.48,343262,1919776,127412,2390449,0.37,0.4,0.4,0.2,1189709,2018462,0,3208171,0.44,39,0.16,0.69,0.59
94955734,85377876,F,SI,Voluntario,48,8,2,4,4,0.39,266491,0,376938,643429,0.43,0.75,0.5,0.38,1355662,0,1149550,2505212,0.63,11,0.48,0.28,0.73
95011799,132064490,M,NO,Mandatorio,54,24,5,9,1,0.5,345316,913144,113366,1371825,0.36,0.54,0.58,0.42,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
95195547,123053729,,SI,Mandatorio,,6,2,5,1,1.36,282656,200229,120000,602885,0.72,0.67,0.5,0.17,1438363,2290055,17434,3745852,0.49,21,0.11,1.1,0.48
95238580,152602022,M,SI,Mandatorio,55,5,2,3,2,0.75,342370,553180,23418,918968,0.55,0.6,0.6,0,1380027,650600,0,2030627,0.77,6,0.22,0.9,0.33
95242820,123053729,M,SI,Mandatorio,54,9,1,9,9,0.82,265488,674039,18273,957800,0.64,0.56,0.44,0.33,1438363,2290055,17434,3745852,0.49,21,0.11,1.1,0.48
95699464,106656622,F,NO,Mandatorio,51,20,1,20,20,0.59,322531,434890,30575,787996,0.56,0.55,0.45,0.3,1538081,1029202,0,2567282,0.66,10,0.31,0.82,0.3
95821758,011834846K,,SI,Mandatorio,,5,1,5,5,0.65,335465,812015,14350,1161830,0.66,0.6,0.6,0.6,1248909,1541468,0,2790377,0.55,21,0.25,0.77,0.57
95832288,67196600,,SI,Voluntario,,2,1,2,2,0,640000,0,0,640000,1,0.5,0,1,1366979,0,1222167,2589146,0.63,18,0.7,0.29,0.78
95974236,156530999,F,SI,Mandatorio,57,2,2,1,1,0.28,98267,56568,1207,156042,0.59,0.5,0.5,0.5,1429171,1084693,0,2513864,0.69,13,0.18,0.83,0.62
96039077,118347730,M,SI,Voluntario,52,15,1,15,15,0.46,343207,0,642164,985371,0.65,0.8,0.67,0.4,1355931,0,813538,2169469,0.68,20,0.43,0.33,0.8
96069286,90372084,,SI,Voluntario,,2,1,2,2,0,87500,0,0,87500,1,0.5,0,1,1002936,0,787599,1790535,0.65,10,0.67,0.24,0.6
009635228K,123615921,F,NO,Mandatorio,56,18,1,18,18,1.11,356239,1219986,37758,1613983,0.37,0.33,0.44,0,1390748,1411401,0,2802148,0.57,12,0.06,0.86,0.42
96553560,141104977,F,NO,Mandatorio,64,12,1,12,12,1.05,358404,947686,50992,1357082,0.47,0.5,0.33,0,1407329,1494549,0,2901878,0.56,13,0.19,1.05,0.46
96637845,94801788,,SI,Voluntario,,6,1,6,6,0,348056,0,0,348056,1,0.17,0,1,1422885,0,1141700,2564584,0.63,14,0.63,0.31,0.86
96692307,85196677,F,NO,Voluntario,52,27,2,15,12,0.58,412498,0,564652,977150,0.5,0.59,0.7,0.56,1300183,0,727241,2027424,0.66,9,0.77,0.29,0.56
96769164,132954186,F,SI,Mandatorio,55,10,2,9,1,1.57,325620,1059144,21325,1406089,0.5,0.6,0.5,0.1,1373320,1534267,30096,2937684,0.53,27,0.2,1.06,0.56
96794290,155313382,,SI,Mandatorio,,5,1,5,5,0.34,336675,0,362,337037,1,0.2,0.6,0.4,1538205,585527,0,2123732,0.79,12,0.28,0.69,0.5
96831595,129731656,F,NO,Voluntario,54,13,2,9,4,0.52,573856,0,932404,1506261,0.65,0.69,0.54,0.15,1547755,0,391738,1939494,0.81,7,0.57,0.28,0.29
009723017K,139238249,,SI,Voluntario,,5,1,5,5,0.23,282000,0,138669,420669,0.55,0.6,0.8,0.6,1467571,0,1393354,2860924,0.58,12,0.5,0.47,0.42
97263493,128896406,,NO,Voluntario,,5,3,2,1,1.12,347667,0,1837549,2185216,0.21,0.6,0.6,0,1503739,0,1367709,2871448,0.64,26,0.43,0.47,0.62
97288224,013745498K,,SI,Mandatorio,,3,1,3,3,0.16,128054,19740,4204,151998,0.54,0.33,0.67,0.67,2004753,1690036,0,3694789,0.59,20,0.21,0.59,0.45
97534322,141029142,M,NO,Mandatorio,53,23,1,23,23,0.9,362648,1248488,143452,1754589,0.39,0.57,0.65,0.17,1275451,809412,0,2084863,0.68,13,0.1,0.83,0.38
009766899K,83284579,F,SI,Voluntario,55,1,1,1,1,,93334,0,0,93334,1,0,0,1,1540297,0,852097,2392394,0.7,22,0.47,0.34,0.68
97895295,94600480,,SI,Voluntario,,2,2,1,1,0,320833,0,0,320833,1,0.5,0,1,1319661,0,1078781,2398441,0.61,5,0.37,0.44,0.6
98073574,104714412,F,SI,Mandatorio,55,9,1,9,9,1.65,350147,2095459,21713,2467320,0.37,0.33,0.33,0.22,1491056,2252287,0,3743343,0.46,30,0.2,0.99,0.57
98204180,141029142,F,SI,Mandatorio,52,10,2,9,1,0.73,315793,265500,11828,593121,0.65,0.7,0.5,0.1,1275451,809412,0,2084863,0.68,13,0.1,0.83,0.38
98332790,79062154,M,SI,Mandatorio,45,12,3,6,1,0.59,331258,534753,208366,1074377,0.51,0.67,0.67,0.33,1520685,1265714,10233,2796632,0.64,21,0.35,0.7,0.38
009854190K,118897102,F,NO,Voluntario,47,23,3,10,6,0.48,340030,0,678887,1018917,0.58,0.7,0.65,0.48,1373955,0,1204337,2578292,0.63,23,0.36,0.44,0.52
98755837,128896406,,NO,Voluntario,,1,1,1,1,0.04,350000,0,1200000,1550000,0.23,0,0,1,1503739,0,1367709,2871448,0.64,26,0.43,0.47,0.62
98844325,106667659,,NO,Mandatorio,,8,1,8,8,1.65,356461,766142,73668,1196271,0.61,0.5,0.63,0,1462580,2168888,0,3631468,0.51,16,0.16,0.98,0.31
98898239,137343282,F,NO,Mandatorio,53,26,1,26,26,0.68,323013,769112,97725,1189850,0.39,0.54,0.46,0.27,1216479,1522178,0,2738657,0.49,27,0.22,0.9,0.44
98980318,132064490,M,NO,Mandatorio,52,20,3,10,4,0.44,370177,534763,12044,916984,0.52,0.55,0.55,0.25,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
99056827,014381629K,,SI,Mandatorio,,7,1,7,7,1.14,333338,1587832,79744,2000914,0.18,0.57,0.57,0.14,1269631,2380856,91363,3741850,0.39,14,0.28,0.58,0.57
99074914,007819829K,F,NO,Voluntario,53,18,1,18,18,,458573,0,287700,746273,0.68,0.56,0,1,2132663,0,512826,2645489,0.82,4,1,0,0.25
99140763,130116221,F,SI,Mandatorio,54,18,2,12,6,0.47,332163,268852,44420,645435,0.71,0.72,0.5,0.22,1340258,2084978,0,3425235,0.45,21,0.38,0.63,0.62
009916364K,107387382,F,SI,Mandatorio,49,9,1,9,9,0.71,352047,477704,30891,860643,0.52,0.56,0.56,0,1303667,949322,0,2252989,0.65,15,0.28,0.78,0.4
99230657,123053729,F,SI,Mandatorio,49,5,1,5,5,1.02,342370,780001,31241,1153612,0.44,0.6,0.4,0,1438363,2290055,17434,3745852,0.49,21,0.11,1.1,0.48
99267577,139636295,,SI,Voluntario,,4,1,4,4,,278527,0,1750,280277,0.75,0.5,0,1,1623252,0,1398377,3021629,0.6,8,0.6,0.35,0.88
99420286,130116221,,SI,Mandatorio,,2,1,2,2,0,331511,0,0,331511,1,0.5,0,1,1340258,2084978,0,3425235,0.45,21,0.38,0.63,0.62
99437111,141104977,F,NO,Mandatorio,51,12,1,12,12,1.97,360497,2005445,59668,2425610,0.41,0.42,0.33,0,1407329,1494549,0,2901878,0.56,13,0.19,1.05,0.46
99517263,106656622,F,NO,Mandatorio,48,15,1,15,15,0.79,276439,764658,19339,1060436,0.41,0.53,0.4,0.33,1538081,1029202,0,2567282,0.66,10,0.31,0.82,0.3
99582294,141659596,,NO,Voluntario,,1,1,1,1,0,466666,0,0,466666,1,0,0,1,,,,,,8,0.42,0.39,0.38
99692758,84649023,,NO,Mandatorio,,8,1,8,8,1.53,358031,873263,97500,1328795,0.59,0.5,0.38,0,1503725,484667,0,1988392,0.81,21,0.6,0.53,0.52
99756519,118897102,,SI,Voluntario,,8,1,8,8,0.48,309167,0,652742,961909,0.49,0.38,0.63,0.25,1373955,0,1204337,2578292,0.63,23,0.36,0.44,0.52
99799099,132327556,F,NO,Voluntario,42,20,4,13,1,0.16,412338,0,314595,726933,0.73,0.5,0.75,0.75,1608680,0,977425,2586105,0.67,10,0.67,0.42,0.2
99933976,142437821,,SI,Mandatorio,,7,2,6,1,0.59,306256,255081,373,561710,0.66,0.43,0.43,0.29,1319802,862986,4545,2187334,0.65,21,0.19,0.72,0.52
99974907,162505491,F,NO,Voluntario,56,12,1,12,12,0.23,352638,0,95291,447929,0.81,0.33,0.58,0.42,1319585,0,683768,2003353,0.76,17,0.36,0.38,0.59
100056658,162673238,F,SI,Mandatorio,54,19,3,8,4,0.55,305428,691324,10890,1007642,0.44,0.63,0.58,0.37,1438331,949964,0,2388295,0.62,9,0.55,0.71,0.56
100096072,140164941,F,NO,Mandatorio,56,24,1,24,24,1.14,366670,1376699,103230,1846599,0.33,0.46,0.58,0,1520519,3408821,0,4929340,0.39,16,0.08,1.29,0.19
010011237K,128304177,F,NO,Voluntario,52,20,1,20,20,,494745,0,137493,632238,0.84,0.65,0,1,1461527,0,610416,2071944,0.74,15,0.52,0.39,0.53
100192152,123615921,F,SI,Mandatorio,54,8,1,8,8,0.61,369058,285597,28050,682705,0.58,0.5,0.38,0,1390748,1411401,0,2802148,0.57,12,0.06,0.86,0.42
100210215,155910585,,SI,Voluntario,,1,1,1,1,0,350000,0,0,350000,1,0,0,1,1266857,0,1183812,2450669,0.63,9,0.31,0.29,0.78
100272792,109588431,F,NO,Voluntario,50,19,2,14,5,0.73,359420,0,908420,1267840,0.43,0.53,0.58,0.05,1474853,0,1361914,2836767,0.6,18,0.45,0.42,0.61
100319942,121484943,M,SI,Voluntario,53,7,2,4,3,0.56,304561,0,539886,844447,0.43,0.57,0.71,0.14,1345560,0,765638,2111198,0.71,18,0.3,0.58,0.61
010041998K,107387382,M,SI,Mandatorio,50,22,2,12,10,0.63,278697,815577,45672,1139947,0.36,0.55,0.55,0.5,1303667,949322,0,2252989,0.65,15,0.28,0.78,0.4
100497670,007819829K,,NO,Voluntario,,5,1,5,5,,466383,0,122801,589184,0.84,0.6,0,1,2132663,0,512826,2645489,0.82,4,1,0,0.25
100552566,89666937,F,NO,Voluntario,50,10,1,10,10,1.19,669786,0,2170853,2840638,0.35,0.4,0.5,0,1428688,0,1661724,3090411,0.58,22,0.29,0.54,0.73
010066089K,136883704,M,SI,Mandatorio,53,2,1,2,2,,79842,6862,40,86743,0.5,0.5,0,1,1328746,1503669,0,2832415,0.54,28,0.38,0.62,0.75
100739097,143103064,F,NO,Mandatorio,42,12,1,12,12,1.06,366639,751962,37397,1155999,0.5,0.42,0.42,0,1326378,1018314,0,2344692,0.62,11,0.08,0.96,0.18
100917637,107387382,,SI,Mandatorio,,8,2,5,3,0.8,340460,702516,34033,1077009,0.42,0.5,0.5,0.25,1303667,949322,0,2252989,0.65,15,0.28,0.78,0.4
100924595,90372084,,SI,Voluntario,,3,1,3,3,0,198333,0,275386,473720,0.42,0.67,0,1,1002936,0,787599,1790535,0.65,10,0.67,0.24,0.6
100938006,102893557,,SI,Voluntario,,6,2,4,2,0.21,340278,0,111174,451452,0.8,0.5,0.67,0.33,1320379,0,80000,1400379,0.95,12,0.29,0.45,0.67
101022277,132827486,,SI,Voluntario,,10,1,10,10,0.81,354008,0,929546,1283554,0.39,0.5,0.5,0.1,1350745,0,1684724,3035469,0.49,21,0.32,0.57,0.67
101059715,140164941,M,NO,Mandatorio,52,24,1,24,24,0.98,341268,1423411,82720,1847400,0.31,0.5,0.5,0.21,1520519,3408821,0,4929340,0.39,16,0.08,1.29,0.19
101228290,115944088,,SI,Mandatorio,,5,1,5,5,0.11,353146,16343,9615,379103,0.94,0.8,0.6,0.6,1372288,1730793,0,3103081,0.52,25,0.16,0.8,0.64
101239179,67196600,M,NO,Voluntario,49,19,1,19,19,0.33,391133,0,685115,1076249,0.46,0.63,0.68,0.58,1366979,0,1222167,2589146,0.63,18,0.7,0.29,0.78
010125190K,136883704,,SI,Mandatorio,,3,1,3,3,0,483333,0,0,483333,1,0.33,0,1,1328746,1503669,0,2832415,0.54,28,0.38,0.62,0.75
101627411,106725713,,SI,Voluntario,,14,2,12,2,0.34,362067,0,304716,666783,0.65,0.64,0.57,0.36,1643243,0,784161,2427404,0.72,11,0.38,0.74,0.73
101754669,135086002,F,NO,Mandatorio,54,20,1,20,20,1.21,369893,1750207,56713,2176813,0.32,0.3,0.45,0.15,1413067,1806806,0,3219873,0.53,17,0.11,1.07,0.35
101756734,116106698,F,NO,Mandatorio,55,12,2,11,1,0.84,364592,592985,57039,1014616,0.52,0.33,0.42,0,1513161,922171,0,2435332,0.68,19,0.21,0.75,0.47
101820173,112352481,,SI,Mandatorio,,3,1,3,3,1.07,71188,338788,11324,421300,0.33,0.67,0.67,0.67,1435721,1518841,0,2954563,0.58,15,0.15,1.15,0.4
101847551,156398306,F,SI,Voluntario,52,15,3,12,1,0.28,362249,0,739289,1101538,0.64,0.67,0.6,0.47,1502674,0,1161755,2664430,0.63,5,0.54,0.47,0.6
101906809,79739561,F,SI,Mandatorio,38,5,2,4,1,0.34,294289,164469,21035,479793,0.7,0.6,0.4,0.4,1423441,775900,0,2199341,0.68,11,0.21,0.63,0.73
101937453,84649023,M,SI,Mandatorio,53,2,1,2,2,0.1,300942,41020,0,341962,0.91,0.5,0.5,0.5,1503725,484667,0,1988392,0.81,21,0.6,0.53,0.52
102001826,013745498K,M,NO,Mandatorio,50,20,2,13,7,0.44,324874,272317,152921,750112,0.59,0.75,0.55,0.2,2004753,1690036,0,3694789,0.59,20,0.21,0.59,0.45
102032128,89666937,,SI,Voluntario,,8,2,4,4,0.5,325679,0,793243,1118923,0.63,0.75,0.88,0.25,1428688,0,1661724,3090411,0.58,22,0.29,0.54,0.73
102168038,70526034,F,NO,Voluntario,51,14,2,11,3,0.79,360285,0,1032924,1393209,0.47,0.57,0.71,0.14,,,,,,9,0.37,0.56,0.33
102186176,155313382,F,NO,Mandatorio,50,16,2,8,8,1.16,371680,1590141,63159,2024980,0.37,0.56,0.44,0.06,1538205,585527,0,2123732,0.79,12,0.28,0.69,0.5
102206088,83284579,,SI,Voluntario,,12,2,11,1,0.66,299208,0,774990,1074198,0.42,0.75,0.67,0.25,1540297,0,852097,2392394,0.7,22,0.47,0.34,0.68
102468368,156530999,,NO,Mandatorio,,8,1,8,8,1.14,348609,429074,14959,792642,0.66,0.5,0.5,0,1429171,1084693,0,2513864,0.69,13,0.18,0.83,0.62
102470443,011834846K,M,NO,Mandatorio,39,20,1,20,20,0.89,344136,1213185,13073,1570394,0.39,0.6,0.6,0.25,1248909,1541468,0,2790377,0.55,21,0.25,0.77,0.57
102484231,109588431,F,NO,Voluntario,49,12,1,12,12,0.7,336110,0,737843,1073953,0.51,0.58,0.5,0.08,1474853,0,1361914,2836767,0.6,18,0.45,0.42,0.61
102659511,180201661,,NO,Voluntario,,6,1,6,6,3.5,974585,0,6211212,7185797,0.14,0.17,0,0,1433878,0,2418300,3852178,0.45,15,0.3,0.91,0.67
102732316,118897102,,NO,Voluntario,,5,1,5,5,0.43,347667,0,175042,522708,0.75,0.6,0.6,0,1373955,0,1204337,2578292,0.63,23,0.36,0.44,0.52
